uid,city_name,offense_code,offense_type,offense_group,offense_against,date_single,longitude,latitude,location_type,location_category,census_block
5268735,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-10-16T17:36:00Z,-87.70884,41.778877,government,government,1.70317E+14
5268815,Chicago,90Z,all other offenses,all other offenses,other,2018-10-16T19:30:00Z,-87.620861,41.795358,residence,residence,1.70314E+14
5268827,Chicago,12A,personal robbery,robbery,property,2018-10-16T20:00:00Z,-87.650075,41.967575,street,street,1.7031E+14
5268842,Chicago,90Z,all other offenses,all other offenses,other,2018-10-16T20:00:00Z,-87.727502,41.901731,residence,residence,1.70318E+14
5269031,Chicago,90J,trespass of real property,trespass of real property,society,2018-10-17T01:30:00Z,-87.675049,42.019399,supermarket,retail,1.7031E+14
5269132,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-17T06:00:00Z,-87.757973,41.873907,street,street,1.70313E+14
5269169,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-10-17T11:00:00Z,-87.720678,41.765027,residence,residence,1.70317E+14
5269426,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-10-17T19:00:00Z,-87.620224,41.836559,residence,residence,1.70318E+14
5269492,Chicago,13B,simple assault,assault offenses,persons,2018-10-17T20:30:00Z,-87.683325,41.767747,supermarket,retail,1.70317E+14
5269601,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-17T23:00:00Z,-87.73781,41.752085,street,street,1.70317E+14
5269832,Chicago,13B,simple assault,assault offenses,persons,2018-10-18T08:19:00Z,-87.776165,41.937013,residence,residence,1.70312E+14
5270016,Chicago,100,kidnapping/abduction,kidnapping/abduction,persons,2018-10-18T15:25:00Z,-87.721785,41.921113,school,education,1.70312E+14
5270030,Chicago,13B,simple assault,assault offenses,persons,2018-10-18T15:55:00Z,-87.627587,41.726696,street,street,1.70318E+14
5270219,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-18T20:51:00Z,-87.726165,41.768646,residence,residence,1.70317E+14
5270293,Chicago,13B,simple assault,assault offenses,persons,2018-10-18T22:40:00Z,-87.707218,41.793007,street,street,1.70316E+14
5270590,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-10-19T11:28:00Z,-87.750294,41.883751,residence,residence,1.70313E+14
5270650,Chicago,13B,simple assault,assault offenses,persons,2018-10-19T13:20:00Z,-87.604651,41.778222,residence,residence,1.70314E+14
5270653,Chicago,13A,aggravated assault,assault offenses,persons,2018-10-19T13:24:00Z,-87.645977,41.907542,school,education,1.70318E+14
5270733,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-19T16:00:00Z,-87.77118,41.966821,residence,residence,1.70312E+14
5270788,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-10-19T17:20:00Z,-87.62534,41.896715,other retail,retail,1.70311E+14
5270824,Chicago,23D,theft from building,larceny/theft offenses,property,2018-10-19T18:00:00Z,-87.636855,41.755592,residence,residence,1.70317E+14
5270978,Chicago,290,destruction of property,destruction of property,property,2018-10-19T21:30:00Z,-87.745406,41.920595,street,street,1.70312E+14
5270999,Chicago,90Z,all other offenses,all other offenses,other,2018-10-19T22:00:00Z,-87.746113,41.879492,street,street,1.70313E+14
5271001,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-19T22:00:00Z,-87.694375,41.985475,street,street,1.7031E+14
5271391,Chicago,290,destruction of property,destruction of property,property,2018-10-20T11:25:00Z,-87.629296,41.72357,residence,residence,1.70318E+14
5271614,Chicago,90J,trespass of real property,trespass of real property,society,2018-10-20T17:08:00Z,-87.616874,41.780218,other retail,retail,1.70314E+14
5271657,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-20T18:00:00Z,-87.663034,41.780578,residence,residence,1.70317E+14
5271710,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-10-20T19:31:00Z,-87.604894,41.739266,other retail,retail,1.70314E+14
5271754,Chicago,13B,simple assault,assault offenses,persons,2018-10-20T21:00:00Z,-87.765022,41.884727,residence,residence,1.70313E+14
5272143,Chicago,23D,theft from building,larceny/theft offenses,property,2018-10-21T09:15:00Z,-87.60513,41.80591,residence,residence,1.70314E+14
5272179,Chicago,90Z,all other offenses,all other offenses,other,2018-10-21T11:59:00Z,-87.60977,41.82114,street,street,1.70314E+14
5272274,Chicago,13B,simple assault,assault offenses,persons,2018-10-21T16:00:00Z,-87.556072,41.726361,residence,residence,1.70315E+14
5272550,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-10-22T00:45:00Z,-87.72647,41.885491,other open space,open space,1.70313E+14
5272599,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-10-22T02:00:00Z,-87.766394,41.935571,street,street,1.70312E+14
5272693,Chicago,23D,theft from building,larceny/theft offenses,property,2018-10-22T06:00:00Z,-87.73698,41.879626,residence,residence,1.70313E+14
5272894,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-10-22T16:00:00Z,-87.632018,41.742656,vehicle parking,open space,1.70318E+14
5272935,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-22T17:01:00Z,-87.621026,41.690568,street,street,1.70315E+14
5273078,Chicago,13B,simple assault,assault offenses,persons,2018-10-22T21:30:00Z,-87.717319,41.847552,street,street,1.70313E+14
5273097,Chicago,12A,personal robbery,robbery,property,2018-10-22T22:00:00Z,-87.690484,41.849916,street,street,1.70313E+14
5273119,Chicago,290,destruction of property,destruction of property,property,2018-10-22T22:12:00Z,-87.758372,41.894908,bus,transportation,1.70313E+14
5273409,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-10-23T08:44:00Z,-87.674965,41.809537,other retail,retail,1.70316E+14
5274122,Chicago,11D,fondling,sex offenses,persons,2018-10-24T08:00:00Z,-87.697247,41.829303,residence,residence,1.70316E+14
5274143,Chicago,13A,aggravated assault,assault offenses,persons,2018-10-24T10:20:00Z,-87.717791,41.742242,street,street,1.70317E+14
5274147,Chicago,12A,personal robbery,robbery,property,2018-10-24T10:50:00Z,-87.621559,41.665424,street,street,1.70315E+14
5274320,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-10-24T15:55:00Z,-87.575374,41.751614,other retail,retail,1.70314E+14
5274564,Chicago,23A,pocket-picking,larceny/theft offenses,property,2018-10-24T21:30:00Z,-87.647935,41.891413,rapid transit,transportation,1.70312E+14
5274582,Chicago,90Z,all other offenses,all other offenses,other,2018-10-24T22:00:00Z,-87.60562,41.766804,government,government,1.70318E+14
5274723,Chicago,290,destruction of property,destruction of property,property,2018-10-25T00:30:00Z,-87.634095,41.697465,street,street,1.70315E+14
5274785,Chicago,290,destruction of property,destruction of property,property,2018-10-25T02:00:00Z,-87.697232,41.998507,street,street,1.7031E+14
5274820,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-25T03:30:00Z,-87.630867,41.713167,residence,residence,1.70315E+14
5274953,Chicago,90Z,all other offenses,all other offenses,other,2018-10-25T12:24:00Z,-87.540124,41.683857,street,street,1.70315E+14
5275004,Chicago,90C,disorderly conduct,disorderly conduct,society,2018-10-25T13:51:00Z,-87.619323,41.83045,school,education,1.70318E+14
5275042,Chicago,23D,theft from building,larceny/theft offenses,property,2018-10-25T15:00:00Z,-87.623527,41.846802,other,other,1.70318E+14
5275182,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-25T18:30:00Z,-87.707892,41.929386,rapid transit,transportation,1.70312E+14
5275302,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-25T21:30:00Z,-87.678366,41.917743,commercial vehicle,vehicle,1.70318E+14
5275382,Chicago,90Z,all other offenses,all other offenses,other,2018-10-25T23:41:00Z,-87.70414,41.8591,street,street,1.70318E+14
5275397,Chicago,290,destruction of property,destruction of property,property,2018-10-26T00:00:00Z,-87.667936,41.806752,residence,residence,1.70316E+14
5275476,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-26T02:00:00Z,-87.730902,41.873376,street,street,1.70313E+14
5275509,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-26T03:00:00Z,-87.628345,41.901681,street,street,1.70311E+14
5275615,Chicago,13B,simple assault,assault offenses,persons,2018-10-26T09:20:00Z,-87.722146,41.845569,residence,residence,1.70313E+14
5275666,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-10-26T11:50:00Z,-87.719745,41.873281,gas station,retail,1.70313E+14
5275766,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-10-26T14:15:00Z,-87.57206,41.736204,other,other,1.70315E+14
5275829,Chicago,13B,simple assault,assault offenses,persons,2018-10-26T15:50:00Z,-87.753431,41.797094,street,street,1.70316E+14
5276147,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-26T23:00:00Z,-87.906463,41.979006,airport,transportation,1.7032E+14
5276427,Chicago,13A,aggravated assault,assault offenses,persons,2018-10-27T06:30:00Z,-87.63311,41.88918,street,street,1.70311E+14
5276438,Chicago,290,destruction of property,destruction of property,property,2018-10-27T06:57:00Z,-87.6046,41.727304,street,street,1.70314E+14
5276476,Chicago,290,destruction of property,destruction of property,property,2018-10-27T08:22:00Z,-87.674623,42.021875,rapid transit,transportation,1.7031E+14
5276613,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-27T14:30:00Z,-87.667727,41.962105,residence,residence,1.7031E+14
5276674,Chicago,13B,simple assault,assault offenses,persons,2018-10-27T16:31:00Z,-87.662164,41.794328,street,street,1.70316E+14
5276815,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-10-27T20:30:00Z,-87.625823,41.897211,restaurant,leisure,1.70311E+14
5276876,Chicago,13B,simple assault,assault offenses,persons,2018-10-27T22:00:00Z,-87.565079,41.754773,residence,residence,1.70314E+14
5276930,Chicago,90J,trespass of real property,trespass of real property,society,2018-10-27T23:00:00Z,-87.644305,41.937228,supermarket,retail,1.70311E+14
5276998,Chicago,90J,trespass of real property,trespass of real property,society,2018-10-28T01:00:00Z,-87.706997,41.873676,residence,residence,1.70313E+14
5277103,Chicago,13A,aggravated assault,assault offenses,persons,2018-10-28T03:52:00Z,-87.743226,41.870479,street,street,1.70318E+14
5277184,Chicago,13B,simple assault,assault offenses,persons,2018-10-28T05:45:00Z,-87.731022,41.959935,residence,residence,1.70312E+14
5277279,Chicago,13B,simple assault,assault offenses,persons,2018-10-28T10:21:00Z,-87.728311,41.920805,residence,residence,1.70312E+14
5277353,Chicago,12A,personal robbery,robbery,property,2018-10-28T14:15:00Z,-87.764962,41.883209,street,street,1.70313E+14
5277556,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-10-28T20:30:00Z,-87.627877,41.8835,other retail,retail,1.70313E+14
5277736,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-10-29T01:44:00Z,-87.76332,41.87746,street,street,1.70313E+14
5277748,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-10-29T02:00:00Z,-87.629413,41.882382,other,other,1.70318E+14
5277788,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-29T03:15:00Z,-87.639716,41.922878,street,street,1.70311E+14
5277810,Chicago,290,destruction of property,destruction of property,property,2018-10-29T04:01:00Z,-87.629954,41.680984,residence,residence,1.70315E+14
5277909,Chicago,13B,simple assault,assault offenses,persons,2018-10-29T11:15:00Z,-87.728151,41.937256,residence,residence,1.70312E+14
5277916,Chicago,13A,aggravated assault,assault offenses,persons,2018-10-29T11:43:00Z,-87.632007,41.85268,street,street,1.70318E+14
5277948,Chicago,12A,personal robbery,robbery,property,2018-10-29T12:30:00Z,-87.704424,41.865663,residence,residence,1.70318E+14
5277978,Chicago,13B,simple assault,assault offenses,persons,2018-10-29T13:15:00Z,-87.7392,41.883735,school,education,1.70313E+14
5278004,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-29T14:00:00Z,-87.673822,41.911202,street,street,1.70312E+14
5278024,Chicago,90Z,all other offenses,all other offenses,other,2018-10-29T14:25:00Z,-87.710359,41.742364,residence,residence,1.70317E+14
5278283,Chicago,90Z,all other offenses,all other offenses,other,2018-10-29T21:04:00Z,-87.691154,41.851961,vehicle parking,open space,1.70318E+14
5278540,Chicago,13B,simple assault,assault offenses,persons,2018-10-30T05:00:00Z,-87.685762,41.767454,residence,residence,1.70317E+14
5278598,Chicago,12A,personal robbery,robbery,property,2018-10-30T10:50:00Z,-87.718951,41.901367,street,street,1.70312E+14
5278719,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-30T14:55:00Z,-87.674385,41.929029,vehicle parking,open space,1.70311E+14
5278843,Chicago,12A,personal robbery,robbery,property,2018-10-30T17:42:00Z,-87.711742,41.895505,street,street,1.70318E+14
5278844,Chicago,290,destruction of property,destruction of property,property,2018-10-30T17:45:00Z,-87.64308,41.807651,school,education,1.70318E+14
5278857,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-30T18:00:00Z,-87.655824,41.892467,private vehicle,vehicle,1.70312E+14
5278905,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-10-30T19:15:00Z,-87.627845,41.882394,other retail,retail,1.70318E+14
5279038,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-10-30T22:00:00Z,-87.748028,41.806878,residence,residence,1.70316E+14
5279196,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-31T02:00:00Z,-87.688985,41.970983,street,street,1.7031E+14
5279200,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-10-31T02:08:00Z,-87.664597,41.79454,private vehicle,vehicle,1.70316E+14
5279202,Chicago,90Z,all other offenses,all other offenses,other,2018-10-31T02:10:00Z,-87.561169,41.738492,street,street,1.70315E+14
5279353,Chicago,13B,simple assault,assault offenses,persons,2018-10-31T10:17:00Z,-87.565015,41.751476,restaurant,leisure,1.70315E+14
5279401,Chicago,90Z,all other offenses,all other offenses,other,2018-10-31T12:15:00Z,-87.604992,41.742576,street,street,1.70314E+14
5279457,Chicago,290,destruction of property,destruction of property,property,2018-10-31T13:31:00Z,-87.618196,41.886511,private vehicle,vehicle,1.70313E+14
5279466,Chicago,13B,simple assault,assault offenses,persons,2018-10-31T14:00:00Z,-87.713747,41.850669,street,street,1.70313E+14
5279669,Chicago,23H,other theft,larceny/theft offenses,property,2018-10-31T19:30:00Z,-87.724533,41.843795,street,street,1.70313E+14
5279679,Chicago,90J,trespass of real property,trespass of real property,society,2018-10-31T19:48:00Z,-87.551205,41.727708,restaurant,leisure,1.70315E+14
5280119,Chicago,90Z,all other offenses,all other offenses,other,2018-11-01T04:00:00Z,-87.602097,41.653713,residence,residence,1.70315E+14
5280157,Chicago,90Z,all other offenses,all other offenses,other,2018-11-01T04:52:00Z,-87.664296,41.782564,street,street,1.70317E+14
5280212,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-01T07:32:00Z,-87.552956,41.757416,street,street,1.70314E+14
5280214,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-01T07:49:00Z,-87.636028,41.894768,vehicle parking,open space,1.70311E+14
5280241,Chicago,12A,personal robbery,robbery,property,2018-11-01T09:45:00Z,-87.721866,41.902708,vehicle parking,open space,1.70312E+14
5280455,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-01T16:00:00Z,-87.726101,41.89607,other,other,1.70312E+14
5280678,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-01T21:06:00Z,-87.674729,41.76412,street,street,1.70317E+14
5280682,Chicago,13B,simple assault,assault offenses,persons,2018-11-01T21:10:00Z,-87.758715,41.927094,residence,residence,1.70312E+14
5280912,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-02T02:49:00Z,-87.649509,41.756022,residence,residence,1.70317E+14
5280929,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-02T03:20:00Z,-87.705234,41.763349,street,street,1.70317E+14
5281096,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-02T13:00:00Z,-87.664206,41.967641,street,street,1.7031E+14
5281106,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-02T13:15:00Z,-87.634421,41.755613,residence,residence,1.70317E+14
5281205,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-02T16:00:00Z,-87.712352,41.895497,street,street,1.70312E+14
5281254,Chicago,13B,simple assault,assault offenses,persons,2018-11-02T17:00:00Z,-87.66693,41.744242,residence,residence,1.70317E+14
5281440,Chicago,13B,simple assault,assault offenses,persons,2018-11-02T21:30:00Z,-87.599596,41.658719,residence,residence,1.70315E+14
5281480,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-02T22:37:00Z,-87.723223,41.880506,street,street,1.70313E+14
5281694,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-11-03T03:57:00Z,-87.671862,41.906797,healthcare,healthcare,1.70312E+14
5281948,Chicago,13B,simple assault,assault offenses,persons,2018-11-03T14:00:00Z,-87.691646,41.847123,street,street,1.70313E+14
5282037,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-03T16:30:00Z,-87.66854,41.936276,supermarket,retail,1.70311E+14
5282051,Chicago,13B,simple assault,assault offenses,persons,2018-11-03T16:56:00Z,-87.625738,41.701275,residence,residence,1.70315E+14
5282147,Chicago,13B,simple assault,assault offenses,persons,2018-11-03T19:30:00Z,-87.585439,41.747393,hotel,hotel,1.70315E+14
5282213,Chicago,90Z,all other offenses,all other offenses,other,2018-11-03T21:15:00Z,-87.712732,41.947209,residence,residence,1.70312E+14
5282314,Chicago,13B,simple assault,assault offenses,persons,2018-11-04T00:00:00Z,-87.676537,41.877161,residence,residence,1.70318E+14
5282438,Chicago,90J,trespass of real property,trespass of real property,society,2018-11-04T03:02:00Z,-87.703263,41.783452,convenience store,retail,1.70317E+14
5282551,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-04T07:00:00Z,-87.658635,41.949837,street,street,1.70311E+14
5282591,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-04T08:30:00Z,-87.678493,41.903169,bar/club,leisure,1.70312E+14
5282599,Chicago,290,destruction of property,destruction of property,property,2018-11-04T08:50:00Z,-87.71987,41.939975,residence,residence,1.70318E+14
5282774,Chicago,90Z,all other offenses,all other offenses,other,2018-11-04T17:03:00Z,-87.727828,41.871941,street,street,1.70313E+14
5282792,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-04T17:45:00Z,-87.631311,41.884476,restaurant,leisure,1.70318E+14
5282884,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-04T21:15:00Z,-87.624256,41.895141,other retail,retail,1.70311E+14
5282925,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-04T22:23:00Z,-87.637737,41.758024,street,street,1.70317E+14
5283024,Chicago,13B,simple assault,assault offenses,persons,2018-11-05T01:15:00Z,-87.62101,41.801391,residence,residence,1.70318E+14
5283034,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-05T01:30:00Z,-87.675441,41.701974,residence,residence,1.70317E+14
5283141,Chicago,90A,bad checks,bad checks,property,2018-11-05T05:00:00Z,-87.734512,41.891444,other,other,1.70318E+14
5283229,Chicago,13B,simple assault,assault offenses,persons,2018-11-05T12:15:00Z,-87.733654,41.863357,residence,residence,1.70313E+14
5283265,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-11-05T13:30:00Z,-87.665821,41.95343,residence,residence,1.70311E+14
5283527,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-05T20:15:00Z,-87.669841,41.690986,street,street,1.70318E+14
5283528,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-05T20:15:00Z,-87.734571,41.853634,rapid transit,transportation,1.70313E+14
5283589,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-05T21:49:00Z,-87.657717,41.965781,street,street,1.70318E+14
5283739,Chicago,290,destruction of property,destruction of property,property,2018-11-06T01:10:00Z,-87.694388,41.871077,residence,residence,1.70318E+14
5283777,Chicago,13B,simple assault,assault offenses,persons,2018-11-06T02:40:00Z,-87.704007,41.89279,residence,residence,1.70318E+14
5283894,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-06T09:03:00Z,-87.665039,41.811277,office,commercial,1.70318E+14
5283905,Chicago,12A,personal robbery,robbery,property,2018-11-06T09:45:00Z,-87.735985,41.896542,street,street,1.70318E+14
5283917,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-06T10:30:00Z,-87.684402,41.914876,street,street,1.70312E+14
5284114,Chicago,90Z,all other offenses,all other offenses,other,2018-11-06T16:50:00Z,-87.565493,41.713515,government,government,1.70315E+14
5284138,Chicago,12A,personal robbery,robbery,property,2018-11-06T17:19:00Z,-87.750332,41.884807,street,street,1.70313E+14
5284321,Chicago,90J,trespass of real property,trespass of real property,society,2018-11-06T22:00:00Z,-87.72543,41.873907,rapid transit,transportation,1.70313E+14
5284417,Chicago,13B,simple assault,assault offenses,persons,2018-11-07T00:00:00Z,-87.710609,41.891849,residence,residence,1.70318E+14
5284450,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-07T01:00:00Z,-87.762132,41.788205,street,street,1.70316E+14
5284830,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-11-07T17:22:00Z,-87.587408,41.800456,other retail,retail,1.70314E+14
5284846,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-07T17:59:00Z,-87.668737,41.883269,street,street,1.70313E+14
5284860,Chicago,12A,personal robbery,robbery,property,2018-11-07T18:10:00Z,-87.680574,41.76033,street,street,1.70317E+14
5284872,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-11-07T18:30:00Z,-87.64589,41.775414,residence,residence,1.70317E+14
5284943,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-07T20:42:00Z,-87.704471,41.867282,street,street,1.70318E+14
5285041,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-11-07T23:00:00Z,-87.64706,41.833822,other,other,1.70318E+14
5285173,Chicago,13B,simple assault,assault offenses,persons,2018-11-08T02:30:00Z,-87.679838,41.750139,bus,transportation,1.70317E+14
5285313,Chicago,13B,simple assault,assault offenses,persons,2018-11-08T11:02:00Z,-87.754875,41.894946,gas station,retail,1.70313E+14
5285457,Chicago,90Z,all other offenses,all other offenses,other,2018-11-08T16:30:00Z,-87.656142,41.830616,factory/warehouse,commercial,1.70318E+14
5285564,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-08T19:00:00Z,-87.627877,41.883475,other retail,retail,1.70313E+14
5285691,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-11-08T22:23:00Z,-87.710324,41.90915,residence,residence,1.70312E+14
5285749,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-09T00:14:00Z,-87.584774,41.77335,bus,transportation,1.70318E+14
5286106,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-09T16:00:00Z,-87.566798,41.71745,street,street,1.70315E+14
5286113,Chicago,13B,simple assault,assault offenses,persons,2018-11-09T16:10:00Z,-87.69528,41.910236,other retail,retail,1.70312E+14
5286303,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-09T21:30:00Z,-87.668529,41.896589,residence,residence,1.70312E+14
5286323,Chicago,290,destruction of property,destruction of property,property,2018-11-09T22:00:00Z,-87.631633,41.910022,street,street,1.70311E+14
5286386,Chicago,12B,commercial robbery,robbery,property,2018-11-09T23:11:00Z,-87.765959,41.902141,other retail,retail,1.70313E+14
5286492,Chicago,90Z,all other offenses,all other offenses,other,2018-11-10T01:42:00Z,-87.760652,41.912266,residence,residence,1.70313E+14
5286799,Chicago,11U,sexual assault,sex offenses,persons,2018-11-10T16:00:00Z,-87.635406,41.746212,school,education,1.70318E+14
5286970,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-10T21:30:00Z,-87.633103,41.884471,hotel,hotel,1.70318E+14
5286988,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-11-10T22:00:00Z,-87.687089,41.905355,residence,residence,1.70312E+14
5287262,Chicago,13B,simple assault,assault offenses,persons,2018-11-11T06:00:00Z,-87.664128,41.808615,hotel,hotel,1.70316E+14
5287521,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-11T18:00:00Z,-87.627915,41.693022,other retail,retail,1.70315E+14
5287590,Chicago,290,destruction of property,destruction of property,property,2018-11-11T20:00:00Z,-87.655881,41.786135,residence,residence,1.70317E+14
5287609,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-11T20:30:00Z,-87.777742,41.911936,entertainment,leisure,1.70313E+14
5287769,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-12T01:00:00Z,-87.772512,41.98939,street,street,1.70311E+14
5287784,Chicago,520,weapon law violations,weapon law violations,society,2018-11-12T01:30:00Z,-87.774797,41.909262,street,street,1.70313E+14
5287930,Chicago,13B,simple assault,assault offenses,persons,2018-11-12T09:30:00Z,-87.722436,41.896062,residence,residence,1.70312E+14
5288063,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-12T16:15:00Z,-87.622482,41.795305,residence,residence,1.70314E+14
5288118,Chicago,290,destruction of property,destruction of property,property,2018-11-12T17:32:00Z,-87.555526,41.7349,street,street,1.70315E+14
5288224,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-12T20:20:00Z,-87.647507,41.742662,street,street,1.70317E+14
5288316,Chicago,13B,simple assault,assault offenses,persons,2018-11-12T22:40:00Z,-87.627644,41.876608,government,government,1.70318E+14
5288369,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-11-13T00:04:00Z,-87.653352,41.910836,other retail,retail,1.70318E+14
5288507,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-13T04:28:00Z,-87.765053,41.909384,residence,residence,1.70313E+14
5288555,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-13T06:30:00Z,-87.723909,41.851561,other retail,retail,1.70318E+14
5288561,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-13T07:00:00Z,-87.665568,41.738817,residence,residence,1.70317E+14
5288608,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-11-13T12:30:00Z,-87.705382,41.922353,residence,residence,1.70312E+14
5288856,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-13T21:00:00Z,-87.767781,41.890397,school,education,1.70313E+14
5288894,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-13T21:55:00Z,-87.705936,41.92878,other,other,1.70312E+14
5288929,Chicago,13B,simple assault,assault offenses,persons,2018-11-13T22:42:00Z,-87.733259,41.856923,residence,residence,1.70313E+14
5289059,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-14T02:18:00Z,-87.653543,41.894135,other,other,1.70312E+14
5289289,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-14T16:11:00Z,-87.747793,41.874943,street,street,1.70313E+14
5289300,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-11-14T16:30:00Z,-87.746057,41.91573,other retail,retail,1.70312E+14
5289517,Chicago,13B,simple assault,assault offenses,persons,2018-11-14T22:20:00Z,-87.674189,41.912359,street,street,1.70312E+14
5289567,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-11-14T23:35:00Z,-87.654761,41.962998,other retail,retail,1.7031E+14
5289595,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-15T00:09:00Z,-87.630453,41.868217,other retail,retail,1.70318E+14
5289629,Chicago,13B,simple assault,assault offenses,persons,2018-11-15T01:03:00Z,-87.71189,41.855574,other retail,retail,1.70318E+14
5289710,Chicago,13B,simple assault,assault offenses,persons,2018-11-15T04:00:00Z,-87.61824,41.812386,residence,residence,1.70318E+14
